M,Ri_x,Ri_y,Ri_z,Ri_kx,Ri_ky,Ri_kz,Ri_ex,Ri_ey,Ri_ez,Ri_distance,Ri_amp,Ri_status,Ri_ray_index,Ro_x,Ro_y,Ro_z,Ro_kx,Ro_ky,Ro_kz,Ro_ex,Ro_ey,Ro_ez,Ro_distance,Ro_amp,Ro_status,Ro_ray_index
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,39.0,-2.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,65.0,0.0,2.704304353784437e-07,19.999980844396756,-0.9983999996964805,0.05120000690745404,0.02399999789051077,-0.0265599985865298,-0.04992000682242933,-0.9983999996964805,80.00001908536156,1.0,0.0,65.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,39.0,-1.75,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,66.0,0.0,1.467393202503331e-07,19.99996940742722,-0.9986996097614106,0.0448134477854095,0.024307290264258485,-0.026267878772710196,-0.0436931116675012,-0.9986996097614106,80.0000305223311,1.0,0.0,66.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,39.0,-1.5,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,67.0,0.0,4.873027381613326e-08,19.999997640797293,-0.9989594172700224,0.03842151729704101,0.0245737595033928,-0.026014566451369125,-0.03746097943039803,-0.9989594172700224,80.00000228896104,1.0,0.0,67.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,39.0,-1.25,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,68.0,0.0,-2.3596739895381802e-08,20.00000832452952,-0.9991793599631122,0.0320249788814491,0.024799341752319792,-0.025800122325230324,-0.03122435446424413,-0.9991793599631122,79.99999160522881,1.0,0.0,68.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,39.0,-1.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,69.0,0.0,-7.024154302648355e-08,20.000001459105444,-0.9993593850984231,0.025624597817996867,0.024983982916417347,-0.0256245978179942,-0.024983982916419845,-0.9993593850984231,79.99999847065291,1.0,0.0,69.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,39.0,-0.75,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,70.0,0.0,-9.120434896203733e-08,19.999977045006595,-0.9994994494822412,0.019221140921871396,0.025127638694440346,-0.02548803504353203,-0.018740612431733895,-0.9994994494822412,80.00002288475177,1.0,0.0,70.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,39.0,-0.5,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,71.0,0.0,-8.648494392859973e-08,19.99999230317352,-0.9995995194952931,0.012815376238393286,0.02523027460508298,-0.0253904667806355,-0.012494991854375165,-0.9995995194952931,80.00000762658487,1.0,0.0,71.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,39.0,-0.25,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,72.0,0.0,-5.608350631125525e-08,19.99999001362873,-0.9996595711129151,0.006408072736251665,0.025291866007663977,-0.02533191645335109,-0.006247870928816887,-0.9996595711129151,80.00000991612964,1.0,0.0,72.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,39.0,0.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,73.0,0.0,-9.57898298996001e-17,20.00002739731278,-0.9996795899194754,-2.455362509550988e-18,0.025312398116920543,-0.025312398116920654,2.393978451016136e-18,-0.9996795899194754,79.9999725324456,1.0,0.0,73.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,39.0,0.25,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,74.0,0.0,5.608350622798852e-08,19.99999001362873,-0.9996595711129151,-0.006408072736251666,0.025291866007663977,-0.02533191645335109,0.006247870928816889,-0.9996595711129151,80.00000991612964,1.0,0.0,74.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,39.0,0.5,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,75.0,0.0,8.648494387308858e-08,19.99999230317352,-0.9995995194952931,-0.012815376238393288,0.02523027460508298,-0.0253904667806355,0.012494991854375167,-0.9995995194952931,80.00000762658487,1.0,0.0,75.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,39.0,0.75,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,76.0,0.0,9.120434896203733e-08,19.999977045006595,-0.9994994494822412,-0.019221140921871396,0.025127638694440346,-0.02548803504353203,0.018740612431733895,-0.9994994494822412,80.00002288475177,1.0,0.0,76.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,39.0,1.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,77.0,0.0,7.024154291546125e-08,20.000001459105444,-0.9993593850984231,-0.02562459781799687,0.024983982916417347,-0.0256245978179942,0.02498398291641985,-0.9993593850984231,79.99999847065291,1.0,0.0,77.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,39.0,1.25,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,78.0,0.0,2.3596739895381802e-08,20.00000832452952,-0.9991793599631122,-0.0320249788814491,0.024799341752319792,-0.025800122325230324,0.03122435446424413,-0.9991793599631122,79.99999160522881,1.0,0.0,78.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,39.0,1.5,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,79.0,0.0,-4.873027381613326e-08,19.999997640797293,-0.9989594172700224,-0.03842151729704101,0.0245737595033928,-0.026014566451369125,0.03746097943039803,-0.9989594172700224,80.00000228896104,1.0,0.0,79.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,39.0,1.75,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,80.0,0.0,-1.467393202503331e-07,19.99996940742722,-0.9986996097614106,-0.0448134477854095,0.024307290264258485,-0.026267878772710196,0.0436931116675012,-0.9986996097614106,80.0000305223311,1.0,0.0,80.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,39.25,-2.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,81.0,0.0,2.693622804805784e-07,20.000009814726855,-0.9985490824402089,0.05088148876055735,0.017629635825129997,-0.02017371061162243,-0.049927460960636924,-0.9985490824402089,79.99999009366825,1.0,0.0,81.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,39.25,-1.75,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,82.0,0.0,1.4580457574631112e-07,19.999998377751062,-0.9988468725179466,0.04453457764440385,0.01793311615843529,-0.019881504097173264,-0.04369955441364862,-0.9988468725179466,80.00000153064403,1.0,0.0,82.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,39.25,-1.5,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,83.0,0.0,4.792893992799918e-08,19.999969390656712,-0.9991051009206536,0.03818236176476506,0.01819627886122821,-0.01962811747643667,-0.037466442567478477,-0.9991051009206536,80.00003051773838,1.0,0.0,83.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,39.25,-1.25,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,84.0,0.0,-2.4264484865810232e-08,19.999980074384325,-0.9993237061520697,0.03182559511954171,0.018419061262160863,-0.019413611092618077,-0.031228865282568248,-0.9993237061520697,80.00001983401076,1.0,0.0,84.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,39.25,-1.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,85.0,0.0,-7.077584041059737e-08,20.000030429415435,-0.9995026361166597,0.025465033512764856,0.01860141027024209,-0.019238036064461506,-0.024987564191625126,-0.9995026361166597,79.99996947897961,1.0,0.0,85.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,39.25,-0.75,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,86.0,0.0,-9.160505554106635e-08,20.00000601531365,-0.9996418481506281,0.019101434255814623,0.018743282406445072,-0.019101434255816674,-0.018743282406442543,-0.9996418481506281,79.99999389308138,1.0,0.0,86.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,39.25,-0.5,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,87.0,0.0,-8.675220120046845e-08,20.000021273478467,-0.9997413090473379,0.012735555867360759,0.018844643829611485,-0.019003838250696625,-0.012496764223466888,-0.9997413090473379,79.99997863491657,1.0,0.0,87.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,39.25,-0.25,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,88.0,0.0,-5.621713530801209e-08,20.000018983932407,-0.9998009950771111,0.006368157772314139,0.01890547035662915,-0.018945271333847158,-0.006248754828393676,-0.9998009950771111,79.99998092446262,1.0,0.0,88.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,39.25,0.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,89.0,0.0,-5.889286864286759e-17,19.999999147157055,-0.9998208920013836,-1.5001865085103743e-18,0.018925747476860266,-0.018925747476860044,1.4720580148470012e-18,-0.9998208920013836,80.00000076123797,1.0,0.0,89.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,39.25,0.25,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,90.0,0.0,5.621713525250094e-08,20.000018983932407,-0.9998009950771111,-0.006368157772314141,0.01890547035662915,-0.018945271333847158,0.006248754828393677,-0.9998009950771111,79.99998092446262,1.0,0.0,90.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,39.25,0.5,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,91.0,0.0,8.675220120046845e-08,20.000021273478467,-0.9997413090473379,-0.012735555867360759,0.018844643829611485,-0.019003838250696625,0.012496764223466888,-0.9997413090473379,79.99997863491657,1.0,0.0,91.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,39.25,0.75,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,92.0,0.0,9.160505554106635e-08,20.00000601531365,-0.9996418481506281,-0.019101434255814623,0.018743282406445072,-0.019101434255816674,0.018743282406442543,-0.9996418481506281,79.99999389308138,1.0,0.0,92.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,39.25,1.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,93.0,0.0,7.077584041059737e-08,20.000030429415435,-0.9995026361166597,-0.025465033512764856,0.01860141027024209,-0.019238036064461506,0.024987564191625126,-0.9995026361166597,79.99996947897961,1.0,0.0,93.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,39.25,1.25,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,94.0,0.0,2.4264484865810232e-08,19.999980074384325,-0.9993237061520697,-0.03182559511954171,0.018419061262160863,-0.019413611092618077,0.031228865282568248,-0.9993237061520697,80.00001983401076,1.0,0.0,94.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,39.25,1.5,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,95.0,0.0,-4.792893992799918e-08,19.999969390656712,-0.9991051009206536,-0.03818236176476506,0.01819627886122821,-0.01962811747643667,0.037466442567478477,-0.9991051009206536,80.00003051773838,1.0,0.0,95.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,39.25,1.75,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,96.0,0.0,-1.4580457574631112e-07,19.999998377751062,-0.9988468725179466,-0.04453457764440385,0.01793311615843529,-0.019881504097173264,0.04369955441364862,-0.9988468725179466,80.00000153064403,1.0,0.0,96.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,39.5,-2.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,97.0,0.0,2.696079972608345e-07,20.000021263102088,-0.9986568694004558,0.050564911596121274,0.011298093403644849,-0.013826339329747639,-0.04993285030938761,-0.9986568694004558,79.99997865020721,1.0,0.0,97.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,39.5,-1.75,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,98.0,0.0,1.460196117353263e-07,20.000009826127734,-0.9989528380673408,0.044257407911001315,0.011597808508701624,-0.013534070270565635,-0.04370419040683246,-0.9989528380673408,79.99999008718157,1.0,0.0,98.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,39.5,-1.5,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,4.811336640209163e-08,19.999980839034645,-0.9992094861460814,0.03794466524796087,0.011857705296736798,-0.01328063029226001,-0.037470357013569634,-0.9992094861460814,80.00001907427466,1.0,0.0,99.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,39.5,-1.25,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,100.0,0.0,-2.411084398801222e-08,19.99999152276334,-0.9994267528966243,0.03162742827908248,0.0120777222588353,-0.01306607937563431,-0.031232085493282213,-0.9994267528966243,80.00000839054599,1.0,0.0,100.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,39.5,-1.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,101.0,0.0,-7.065284268747973e-08,19.999984657336373,-0.9996045868644361,0.025306443449102035,0.012257807289140832,-0.012890468332039884,-0.024990112960148494,-0.9996045868644361,80.00001525597297,1.0,0.0,101.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,39.5,-0.75,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,102.0,0.0,-9.151284330322085e-08,20.00001746369425,-0.9997429459109459,0.018982458682123796,0.01239791771568255,-0.012753838773315374,-0.018745177989223042,-0.9997429459109459,79.99998244961509,1.0,0.0,102.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,39.5,-0.5,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,103.0,0.0,-8.669063178423642e-08,19.99997550140058,-0.9998417972384972,0.012656223087147632,0.012498020325644621,-0.012656223087147422,-0.01249802032564482,-0.9998417972384972,80.00002441190878,1.0,0.0,103.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,39.5,-0.25,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,104.0,0.0,-5.6186386349077466e-08,20.00003043231382,-0.9999011174097802,0.00632848666257252,0.012558091385041381,-0.012597644417878584,-0.006249380592834433,-0.9999011174097802,79.99996948099555,1.0,0.0,104.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,39.5,0.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,105.0,0.0,-2.6091073373820186e-17,20.000010595538583,-0.9999208923617253,-6.60481249889254e-19,0.01257811665279096,-0.012578116652790627,6.522252356791838e-19,-0.9999208923617253,79.9999893177708,1.0,0.0,105.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,39.5,0.25,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,106.0,0.0,5.6186386349077466e-08,20.00003043231382,-0.9999011174097802,-0.00632848666257252,0.012558091385041381,-0.012597644417878584,0.006249380592834433,-0.9999011174097802,79.99996948099555,1.0,0.0,106.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,39.5,0.5,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,107.0,0.0,8.669063178423642e-08,19.999975501400588,-0.9998417972384973,-0.012656223087147634,0.012498020325644843,-0.012656223087147422,0.01249802032564482,-0.9998417972384973,80.00002441190878,1.0,0.0,107.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,39.5,0.75,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,108.0,0.0,9.151284341424315e-08,20.00001746369425,-0.9997429459109459,-0.018982458682123792,0.01239791771568255,-0.012753838773315374,0.018745177989223042,-0.9997429459109459,79.99998244961509,1.0,0.0,108.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,39.5,1.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,109.0,0.0,7.065284290952434e-08,19.999984657336373,-0.9996045868644361,-0.02530644344910203,0.012257807289140832,-0.012890468332039884,0.02499011296014849,-0.9996045868644361,80.00001525597297,1.0,0.0,109.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,39.5,1.25,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,110.0,0.0,2.411084398801222e-08,19.99999152276334,-0.9994267528966243,-0.03162742827908248,0.0120777222588353,-0.01306607937563431,0.031232085493282213,-0.9994267528966243,80.00000839054599,1.0,0.0,110.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,39.5,1.5,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,111.0,0.0,-4.8113366624136233e-08,19.999980839034645,-0.9992094861460813,-0.03794466524796087,0.011857705296736798,-0.013280630292260343,0.03747035701356963,-0.9992094861460813,80.00001907427466,1.0,0.0,111.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,39.5,1.75,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,112.0,0.0,-1.460196119573709e-07,20.000009826127734,-0.9989528380673408,-0.04425740791100132,0.011597808508701624,-0.013534070270565635,0.04370419040683247,-0.9989528380673408,79.99999008718157,1.0,0.0,112.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,39.75,-2.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,113.0,0.0,2.7114281131446205e-07,20.000015189516272,-0.9987241139076557,0.05025027669464592,0.005005396236053672,-0.007517910414927775,-0.04993621253520826,-0.9987241139076557,79.99998475448919,1.0,0.0,113.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,39.75,-1.75,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,114.0,0.0,1.4736257192282665e-07,20.000003752550906,-0.999018260202894,0.04398193968737018,0.005301392507577329,-0.007225602533625586,-0.04370705262550802,-0.999018260202894,79.99999619145456,1.0,0.0,114.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,39.75,-1.5,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,115.0,0.0,4.926440233532503e-08,19.999974765465602,-0.999273327140894,0.03770842867773445,0.005558063639796718,-0.006972129763633372,-0.037472751050955336,-0.999273327140894,80.00002517853986,1.0,0.0,115.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,39.75,-1.25,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,116.0,0.0,-2.315151870213583e-08,19.99998544920088,-0.9994892547310128,0.03143047912639174,0.005775349264769414,-0.006757551720652399,-0.031234038675575174,-0.9994892547310128,80.00001449480459,1.0,0.0,116.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,39.75,-1.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,117.0,0.0,-6.988551171094315e-08,19.999978583779306,-0.9996659921539505,0.025148828233755496,0.005953198243577207,-0.006581918906362283,-0.02499164809227941,-0.9996659921539505,80.00002136022619,1.0,0.0,117.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,39.75,-0.75,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,118.0,0.0,-9.093722175279595e-08,20.00001139014137,-0.9998034977916278,0.01886421465218537,0.006091568696392047,-0.006445272678729075,-0.018746313336851488,-0.9998034977916278,79.9999885538641,1.0,0.0,118.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,39.75,-0.5,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,119.0,0.0,-8.630700326639484e-08,19.999969427850676,-0.9999017392516791,0.012577378196913633,0.006190428027122774,-0.0063476452276661766,-0.012498769600679494,-0.9999017392516791,80.0000305161548,1.0,0.0,119.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,39.75,-0.25,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,120.0,0.0,-5.599453681282007e-08,20.000024358765717,-0.9999606933865235,0.006289059556082894,0.006249752942606435,-0.006289059556082943,-0.006249752942606175,-0.9999606933865235,79.99997558523975,1.0,0.0,120.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,39.75,0.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,121.0,0.0,-1.6928487346869259e-18,20.000004521991062,-0.9999803463070017,-4.25865525523925e-20,0.006269529466330415,-0.006269529466330193,4.2320386658182805e-20,-0.9999803463070017,79.99999542201441,1.0,0.0,121.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,39.75,0.25,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,122.0,0.0,5.599453684057565e-08,20.000024358765717,-0.9999606933865235,-0.006289059556082893,0.006249752942606435,-0.006289059556082943,0.0062497529426061744,-0.9999606933865235,79.99997558523975,1.0,0.0,122.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,39.75,0.5,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,123.0,0.0,8.63070034329283e-08,19.999969427850676,-0.9999017392516791,-0.012577378196913628,0.006190428027122774,-0.0063476452276661766,0.012498769600679489,-0.9999017392516791,80.0000305161548,1.0,0.0,123.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,39.75,0.75,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,124.0,0.0,9.093722175279595e-08,20.00001139014137,-0.9998034977916278,-0.01886421465218537,0.006091568696392047,-0.006445272678729075,0.018746313336851488,-0.9998034977916278,79.9999885538641,1.0,0.0,124.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,39.75,1.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,125.0,0.0,6.988551204401006e-08,19.999978583779306,-0.9996659921539505,-0.02514882823375549,0.005953198243577207,-0.006581918906362283,0.024991648092279408,-0.9996659921539505,80.00002136022619,1.0,0.0,125.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,39.75,1.25,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,126.0,0.0,2.315151870213583e-08,19.99998544920088,-0.9994892547310128,-0.03143047912639174,0.005775349264769414,-0.006757551720652399,0.031234038675575174,-0.9994892547310128,80.00001449480459,1.0,0.0,126.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,39.75,1.5,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,127.0,0.0,-4.926440233532503e-08,19.999974765465602,-0.999273327140894,-0.03770842867773445,0.005558063639796718,-0.006972129763633372,0.037472751050955336,-0.999273327140894,80.00002517853986,1.0,0.0,127.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,39.75,1.75,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,128.0,0.0,-1.4736257192282665e-07,20.000003752550906,-0.999018260202894,-0.04398193968737018,0.005301392507577329,-0.007225602533625586,0.04370705262550802,-0.999018260202894,79.99999619145456,1.0,0.0,128.0
